"","X.1","X","filename","time","species","spatial_angle","tracker_id","tracker_length","detection_depth","detection_length","spatial_dist","spatial_speed","site","tide","tide_type","camera_location","spatial_angle_simple","sinuosity","distance_to_pipe"
"4192",-0.128219344743791,-0.10009336095111,"C4_20210125_091206_C_Twin-20.mp4",-0.150153478106099,"Moses Perch",0.430308910014519,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.133274377653609,-0.76500692656701,-0.47331308685572,-0.470061055201976,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4193",-0.127969374784465,-0.100053384583112,"C4_20210125_091206_C_Twin-20.mp4",-0.150145860421487,"Moses Perch",0.410194934414408,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.145672180145884,-0.772925678251911,-0.482989742789403,-0.479998769333735,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4194",-0.127719404825139,-0.100013408215114,"C4_20210125_091206_C_Twin-20.mp4",-0.150138356433663,"Moses Perch",0.405291250082576,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.157656722555084,-0.787631931381013,-0.437134051709545,-0.426861656513842,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4195",-0.127469434865813,-0.0999734318471167,"C4_20210125_091206_C_Twin-20.mp4",-0.150130738749058,"Moses Perch",0.371674982269215,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.184105367871938,-0.792911099170947,-0.353585193380188,-0.347103125612269,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4196",-0.126594540008173,-0.0998335145591247,"C4_20210125_091206_C_Twin-20.mp4",-0.150085146338183,"Moses Perch",0.400956725490242,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.216339654351854,-0.836652775144685,-0.55947491154099,-0.558547365830477,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4197",-0.126344570048847,-0.099793538191127,"C4_20210125_091206_C_Twin-20.mp4",-0.150077642350358,"Moses Perch",0.458763374002646,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.217579434601082,-0.836652775144685,-0.693165045376506,-0.693783803329008,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4198",-0.126094600089521,-0.0997535618231293,"C4_20210125_091206_C_Twin-20.mp4",-0.150070024665754,"Moses Perch",0.494607133128951,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.222125295514916,-0.851359028273787,-0.576761093948997,-0.576299897322503,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4199",-0.125844630130195,-0.0997135854551316,"C4_20210125_091206_C_Twin-20.mp4",-0.150062406981142,"Moses Perch",0.512770881190072,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.227497676594902,-0.858900696545121,-0.596640003121274,-0.596715102529673,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4200",-0.125719645150532,-0.0996935972711328,"C4_20210125_091206_C_Twin-20.mp4",-0.150054902993317,"Moses Perch",0.515063527608041,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.239482219004101,-0.873606949674223,-0.49255029653983,-0.48463522066981,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4201",-0.125594660170869,-0.0996736090871339,"C4_20210125_091206_C_Twin-20.mp4",-0.150047171611925,"Moses Perch",0.516429032717354,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.244028079917936,-0.880017367704857,-0.566945881703776,-0.570125936446113,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4202",-0.125469675191206,-0.0996536209031351,"C4_20210125_091206_C_Twin-20.mp4",-0.150039667624102,"Moses Perch",0.537975347200579,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.24361481983486,-0.887559035976191,-0.614964248657518,-0.612256468517191,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4203",-0.125344690211543,-0.0996336327191362,"C4_20210125_091206_C_Twin-20.mp4",-0.15003204993949,"Moses Perch",0.515018433090068,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.255186102160984,-0.891329870111858,-0.609527598405228,-0.609950381189518,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4204",-0.125219705231881,-0.0996136445351374,"C4_20210125_091206_C_Twin-20.mp4",-0.150024432254878,"Moses Perch",0.542165532073543,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.254772842077908,-0.91056112420376,-0.511476300937183,-0.509253841892944,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4205",-0.125094720252218,-0.0995936563511385,"C4_20210125_091206_C_Twin-20.mp4",-0.150016928267053,"Moses Perch",0.567247270192546,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.256425882410212,-0.917348625647961,-0.584639192525261,-0.58064143250463,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4206",-0.124969735272555,-0.0995736681671397,"C4_20210125_091206_C_Twin-20.mp4",-0.150009310582448,"Moses Perch",0.575981437904442,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.261798263490197,-0.924513210505729,-0.604104900677727,-0.604381389152583,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4207",-0.124844750292892,-0.0995536799831408,"C4_20210125_091206_C_Twin-20.mp4",-0.150001692897838,"Moses Perch",0.49984037467587,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.27750214664708,-0.918479875888661,-0.607209910984535,-0.607570166868428,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4208",-0.124719765313229,-0.0995336917991419,"C4_20210125_091206_C_Twin-20.mp4",-0.149994075213226,"Moses Perch",0.472635665384612,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.289899949139355,-0.93243196219063,-0.520076227078288,-0.518085778062862,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4209",-0.124594780333566,-0.0995137036151431,"C4_20210125_091206_C_Twin-20.mp4",-0.149986571225401,"Moses Perch",0.430120574885062,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.308496652877768,-0.93695696315343,-0.467335942639433,-0.458348288071308,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4210",-0.124469795353903,-0.0994937154311442,"C4_20210125_091206_C_Twin-20.mp4",-0.149978953540796,"Moses Perch",0.459895366523669,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.304777312130085,-0.9622215518624,-0.428297207428964,-0.423830730986801,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4211",-0.12434481037424,-0.0994737272471454,"C4_20210125_091206_C_Twin-20.mp4",-0.149971335856184,"Moses Perch",0.466642535923158,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.313869033957754,-0.9678778030659,-0.521927075235877,-0.519986558664906,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4212",-0.124219825394577,-0.0994537390631465,"C4_20210125_091206_C_Twin-20.mp4",-0.149963718171574,"Moses Perch",0.495067479561733,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.314695554123905,-0.982584056195002,-0.506615216218016,-0.504261614139842,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4213",-0.124094840414914,-0.0994337508791477,"C4_20210125_091206_C_Twin-20.mp4",-0.149956214183749,"Moses Perch",0.532252448267426,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.315522074290058,-1.00106114345977,-0.445726700575155,-0.435819823059183,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4214",-0.123969855435251,-0.0994137626951488,"C4_20210125_091206_C_Twin-20.mp4",-0.149948596499144,"Moses Perch",0.640215064588386,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.290726469305507,-1.0063403112497,-0.47361778795463,-0.470373976570406,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4215",-0.123844870455588,-0.09939377451115,"C4_20210125_091206_C_Twin-20.mp4",-0.149940978814532,"Moses Perch",0.743804433282982,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.274609326065549,-1.01765281365671,-0.426688649306092,-0.422178776954439,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4216",-0.123719885475925,-0.0993737863271511,"C4_20210125_091206_C_Twin-20.mp4",-0.149933474826708,"Moses Perch",0.831618904181984,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.248160680748695,-1.04329448577924,-0.201874197838423,-0.18159422089866,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4217",-0.123594900496262,-0.0993537981431523,"C4_20210125_091206_C_Twin-20.mp4",-0.149925857142097,"Moses Perch",0.896121665629588,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.232456797591812,-1.07195282521031,-0.136055075067639,-0.12370444887383,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4218",-0.123469915516599,-0.0993338099591534,"C4_20210125_091206_C_Twin-20.mp4",-0.149918239457492,"Moses Perch",0.934246024923712,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.224604856013371,-1.11041533339412,-0.0264941749334562,-0.0111877992157772,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4219",-0.123344930536936,-0.0993138217751546,"C4_20210125_091206_C_Twin-20.mp4",-0.149910735469668,"Moses Perch",0.996318285355463,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.177079946459649,-1.14435284061512,0.201745899780093,0.239195236702,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4220",-0.123219945557273,-0.0992938335911557,"C4_20210125_091206_C_Twin-20.mp4",-0.149903117785056,"Moses Perch",1.0418545524157,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.117983754579803,-1.23711536035253,0.977057673020288,1.01943801301848,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
"4221",-0.123094960577611,-0.0992738454071569,"C4_20210125_091206_C_Twin-20.mp4",-0.149895500100444,"Moses Perch",1.09435362863121,"C4_20210125_091206_C_Twin-20.mp4_844",0.385308731573886,0.0733516656076115,-1.26765911685144,0.66766073899769,0.701694124568659,"TWIN",0.196400980041479,"high","middle","LEFT",-0.679315400858554,0.0669813670765832
